"extension","instruction form","class","level0","level1","level2"
"avx512f","VPMOVZXBQ X, K, Z","turbo1","4231947","1113441894","0"
"avx512f","VPMOVZXBQ mem, K, X","turbo0","1109234848","0","0"
"avx512f","VPMOVZXBQ mem, K, Y","turbo0","1235657257","0","0"
"avx512f","VPMOVZXBQ mem, K, Z","turbo1","4648990","1147064183","0"
"avx512bw","VPMOVZXBW X, K, X","turbo0","1164891130","0","0"
"avx512bw","VPMOVZXBW X, K, Y","turbo0","1264823084","0","0"
"avx512bw","VPMOVZXBW Y, K, Z","turbo1","4140228","1181645212","0"
"avx512bw","VPMOVZXBW mem, K, X","turbo0","1234380824","0","0"
"avx512bw","VPMOVZXBW mem, K, Y","turbo0","1373725300","0","0"
"avx512bw","VPMOVZXBW mem, K, Z","turbo1","4269102","1227300747","0"
"avx512f","VPMOVZXDQ X, K, X","turbo0","1070549893","0","0"
"avx512f","VPMOVZXDQ X, K, Y","turbo0","1165303977","0","0"
"avx512f","VPMOVZXDQ Y, K, Z","turbo1","4281651","1113348615","0"
"avx512f","VPMOVZXDQ mem, K, X","turbo0","1109335508","0","0"
"avx512f","VPMOVZXDQ mem, K, Y","turbo0","1235828708","0","0"
"avx512f","VPMOVZXDQ mem, K, Z","turbo1","4102596","1148872438","0"
"avx512f","VPMOVZXWD X, K, X","turbo0","1070379870","0","0"
"avx512f","VPMOVZXWD X, K, Y","turbo0","1165263581","0","0"
"avx512f","VPMOVZXWD Y, K, Z","turbo1","4203494","1113413277","0"
"avx512f","VPMOVZXWD mem, K, X","turbo0","1109182925","0","0"
"avx512f","VPMOVZXWD mem, K, Y","turbo0","1235674745","0","0"
"avx512f","VPMOVZXWD mem, K, Z","turbo1","4165576","1146971779","0"
"avx512f","VPMOVZXWQ X, K, X","turbo0","1070381549","0","0"
"avx512f","VPMOVZXWQ X, K, Y","turbo0","1165476612","0","0"
"avx512f","VPMOVZXWQ X, K, Z","turbo1","4078112","1113383801","0"
"avx512f","VPMOVZXWQ mem, K, X","turbo0","1109465371","0","0"
"avx512f","VPMOVZXWQ mem, K, Y","turbo0","1235377157","0","0"
"avx512f","VPMOVZXWQ mem, K, Z","turbo1","4266436","1147068831","0"
"avx512f","VPMULDQ X, X, K, X","turbo0","1273088712","0","0"
"avx512f","VPMULDQ Y, Y, K, Y","turbo0","1273035535","0","0"
"avx512f","VPMULDQ Z, Z, K, Z","turbo1","4132150","1277016001","0"
"avx512f","VPMULDQ mem, X, K, X","turbo0","1381723164","0","0"
"avx512f","VPMULDQ mem, Y, K, Y","turbo0","1382676503","0","0"
"avx512f","VPMULDQ mem, Z, K, Z","turbo1","4311722","1294544882","0"
"avx512bw","VPMULHRSW X, X, K, X","turbo0","1323208646","0","0"
"avx512bw","VPMULHRSW Y, Y, K, Y","turbo0","1322781065","0","0"
"avx512bw","VPMULHRSW Z, Z, K, Z","turbo1","4376376","1352664576","0"
"avx512bw","VPMULHRSW mem, X, K, X","turbo0","1454205448","0","0"
"avx512bw","VPMULHRSW mem, Y, K, Y","turbo0","1454610680","0","0"
"avx512bw","VPMULHRSW mem, Z, K, Z","turbo1","4404089","1376526646","0"
"avx512bw","VPMULHUW X, X, K, X","turbo0","1322912009","0","0"
"avx512bw","VPMULHUW Y, Y, K, Y","turbo0","1323137957","0","0"
"avx512bw","VPMULHUW Z, Z, K, Z","turbo1","4447392","1352660750","0"
"avx512bw","VPMULHUW mem, X, K, X","turbo0","1455323729","0","0"
"avx512bw","VPMULHUW mem, Y, K, Y","turbo0","1454246689","0","0"
"avx512bw","VPMULHUW mem, Z, K, Z","turbo1","4596189","1376349978","0"
"avx512bw","VPMULHW X, X, K, X","turbo0","1322892349","0","0"
"avx512bw","VPMULHW Y, Y, K, Y","turbo0","1322798477","0","0"
"avx512bw","VPMULHW Z, Z, K, Z","turbo1","4895452","1353165082","0"
"avx512bw","VPMULHW mem, X, K, X","turbo0","1454278362","0","0"
"avx512bw","VPMULHW mem, Y, K, Y","turbo0","1454104127","0","0"
"avx512bw","VPMULHW mem, Z, K, Z","turbo1","4560571","1376413368","0"
"avx512f","VPMULLD X, X, K, X","turbo0","1275151712","0","0"
"avx512f","VPMULLD Y, Y, K, Y","turbo1","3938900","1270660960","0"
"avx512f","VPMULLD Z, Z, K, Z","turbo2","4345965","44643","1294961383"
"avx512f","VPMULLD mem, X, K, X","turbo0","1390820025","0","0"
"avx512f","VPMULLD mem, Y, K, Y","turbo1","4912066","1384843142","0"
"avx512f","VPMULLD mem, Z, K, Z","turbo2","4235722","45034","1302624838"
"avx512dq","VPMULLQ X, X, K, X","turbo0","1576174946","0","0"
"avx512dq","VPMULLQ Y, Y, K, Y","turbo0","1682722907","0","0"
"avx512dq","VPMULLQ Z, Z, K, Z","turbo1","4494787","1802354927","0"
"avx512dq","VPMULLQ mem, X, K, X","turbo0","1586962220","0","0"
"avx512dq","VPMULLQ mem, Y, K, Y","turbo0","1586534205","0","0"
"avx512dq","VPMULLQ mem, Z, K, Z","turbo1","4507040","1821031702","0"
"avx512bw","VPMULLW X, X, K, X","turbo0","1322974780","0","0"
"avx512bw","VPMULLW Y, Y, K, Y","turbo0","1323063554","0","0"
"avx512bw","VPMULLW Z, Z, K, Z","turbo1","4359077","1352661892","0"
"avx512bw","VPMULLW mem, X, K, X","turbo0","1454135497","0","0"
"avx512bw","VPMULLW mem, Y, K, Y","turbo0","1454231817","0","0"
"avx512bw","VPMULLW mem, Z, K, Z","turbo1","4296394","1376340293","0"
"avx512f","VPMULUDQ X, X, K, X","turbo0","1272845199","0","0"
"avx512f","VPMULUDQ Y, Y, K, Y","turbo0","1273422324","0","0"
"avx512f","VPMULUDQ Z, Z, K, Z","turbo1","4334303","1306800162","0"
"avx512f","VPMULUDQ mem, X, K, X","turbo0","1381958767","0","0"
"avx512f","VPMULUDQ mem, Y, K, Y","turbo0","1381811484","0","0"
"avx512f","VPMULUDQ mem, Z, K, Z","turbo1","4395328","1324597213","0"
"avx512f","VPORD X, X, K, X","turbo0","1078972683","0","0"
"avx512f","VPORD Y, Y, K, Y","turbo0","1078928608","0","0"
"avx512f","VPORD Z, Z, K, Z","turbo1","4330104","1078441149","0"
"avx512f","VPORD mem, X, K, X","turbo0","1103696226","0","0"
"avx512f","VPORD mem, Y, K, Y","turbo0","1107219384","0","0"
"avx512f","VPORD mem, Z, K, Z","turbo1","4016982","1097417456","0"
"avx512f","VPORQ X, X, K, X","turbo0","1078632257","0","0"
"avx512f","VPORQ Y, Y, K, Y","turbo0","1078647619","0","0"
"avx512f","VPORQ Z, Z, K, Z","turbo1","4129997","1078353926","0"
"avx512f","VPORQ mem, X, K, X","turbo0","1103292512","0","0"
"avx512f","VPORQ mem, Y, K, Y","turbo0","1107347227","0","0"
"avx512f","VPORQ mem, Z, K, Z","turbo1","4225838","1097474373","0"
"avx512f","VPROLD imm, X, K, X","turbo0","1069207881","0","0"
"avx512f","VPROLD imm, Y, K, Y","turbo0","1124262209","0","0"
"avx512f","VPROLD imm, Z, K, Z","turbo1","4349850","1099226966","0"
"avx512f","VPROLD imm, mem, K, X","turbo0","1107767152","0","0"
"avx512f","VPROLD imm, mem, K, Y","turbo0","1113039944","0","0"
"avx512f","VPROLD imm, mem, K, Z","turbo1","4048322","1122852426","0"
"avx512f","VPROLQ imm, X, K, X","turbo0","1069092325","0","0"
"avx512f","VPROLQ imm, Y, K, Y","turbo0","1069745824","0","0"
"avx512f","VPROLQ imm, Z, K, Z","turbo1","4314326","1099758915","0"
"avx512f","VPROLQ imm, mem, K, X","turbo0","1108326085","0","0"
"avx512f","VPROLQ imm, mem, K, Y","turbo0","1113156412","0","0"
"avx512f","VPROLQ imm, mem, K, Z","turbo1","4066023","1123822871","0"
"avx512f","VPROLVD X, X, K, X","turbo0","1073649697","0","0"
"avx512f","VPROLVD Y, Y, K, Y","turbo0","1125670119","0","0"
"avx512f","VPROLVD Z, Z, K, Z","turbo1","4359899","1117134158","0"
"avx512f","VPROLVD mem, X, K, X","turbo0","1107342046","0","0"
"avx512f","VPROLVD mem, Y, K, Y","turbo0","1109664765","0","0"
"avx512f","VPROLVD mem, Z, K, Z","turbo1","4276804","1137510046","0"
"avx512f","VPROLVQ X, X, K, X","turbo0","1125599865","0","0"
"avx512f","VPROLVQ Y, Y, K, Y","turbo0","1126372112","0","0"
"avx512f","VPROLVQ Z, Z, K, Z","turbo1","4161542","1116854068","0"
"avx512f","VPROLVQ mem, X, K, X","turbo0","1187098581","0","0"
"avx512f","VPROLVQ mem, Y, K, Y","turbo0","1109881249","0","0"
"avx512f","VPROLVQ mem, Z, K, Z","turbo1","4187448","1136212171","0"
"avx512f","VPRORD imm, X, K, X","turbo0","1124907618","0","0"
"avx512f","VPRORD imm, Y, K, Y","turbo0","1124634700","0","0"
"avx512f","VPRORD imm, Z, K, Z","turbo1","4258859","1099194242","0"
"avx512f","VPRORD imm, mem, K, X","turbo0","1107953943","0","0"
"avx512f","VPRORD imm, mem, K, Y","turbo0","1112904689","0","0"
"avx512f","VPRORD imm, mem, K, Z","turbo1","4350448","1123950270","0"
"avx512f","VPRORQ imm, X, K, X","turbo0","1069152583","0","0"
"avx512f","VPRORQ imm, Y, K, Y","turbo0","1124668490","0","0"
"avx512f","VPRORQ imm, Z, K, Z","turbo1","4440918","1099286724","0"
"avx512f","VPRORQ imm, mem, K, X","turbo0","1107562652","0","0"
"avx512f","VPRORQ imm, mem, K, Y","turbo0","1114290460","0","0"
"avx512f","VPRORQ imm, mem, K, Z","turbo1","4013514","1123677886","0"
"avx512f","VPRORVD X, X, K, X","turbo0","1125376984","0","0"
"avx512f","VPRORVD Y, Y, K, Y","turbo0","1073433031","0","0"
"avx512f","VPRORVD Z, Z, K, Z","turbo1","4698292","1116957978","0"
"avx512f","VPRORVD mem, X, K, X","turbo0","1186348916","0","0"
"avx512f","VPRORVD mem, Y, K, Y","turbo0","1109519389","0","0"
"avx512f","VPRORVD mem, Z, K, Z","turbo1","4306458","1136466492","0"
"avx512f","VPRORVQ X, X, K, X","turbo0","1072498771","0","0"
"avx512f","VPRORVQ Y, Y, K, Y","turbo0","1072230199","0","0"
"avx512f","VPRORVQ Z, Z, K, Z","turbo1","4185099","1118656844","0"
"avx512f","VPRORVQ mem, X, K, X","turbo0","1107145829","0","0"
"avx512f","VPRORVQ mem, Y, K, Y","turbo0","1110058727","0","0"
"avx512f","VPRORVQ mem, Z, K, Z","turbo1","4186355","1135060108","0"
"avx512bw","VPSADBW X, X, X","turbo0","1068086810","0","0"
"avx512bw","VPSADBW Y, Y, Y","turbo0","1067638203","0","0"
"avx512bw","VPSADBW Z, Z, Z","turbo1","4138601","1114580135","0"
"avx512bw","VPSADBW mem, X, X","turbo0","1108319100","0","0"
"avx512bw","VPSADBW mem, Y, Y","turbo0","1111476448","0","0"
"avx512bw","VPSADBW mem, Z, Z","turbo1","4138925","1135490895","0"
"avx512f","VPSCATTERDD X, K, mem","turbo0","3087981970","0","0"
"avx512f","VPSCATTERDD Y, K, mem","turbo0","1888733561","0","0"
"avx512f","VPSCATTERDD Z, K, mem","turbo1","4797592","2570401614","0"
"avx512f","VPSCATTERDQ X, K, mem","turbo0","2938360533","0","0"
"avx512f","VPSCATTERDQ Y, K, mem","turbo0","1739121402","0","0"
"avx512f","VPSCATTERDQ Z, K, mem","turbo1","4631374","2050245379","0"
"avx512f","VPSCATTERQD X, K, mem","turbo0","1829455522","0","0"
"avx512f","VPSCATTERQD Y, K, mem","turbo1","4843916","1884043074","0"
"avx512f","VPSCATTERQQ X, K, mem","turbo0","2938775488","0","0"
"avx512f","VPSCATTERQQ Y, K, mem","turbo0","1739422277","0","0"
"avx512f","VPSCATTERQQ Z, K, mem","turbo1","4654060","2050259734","0"
"avx512bw","VPSHUFB X, X, K, X","turbo0","1165099549","0","0"
"avx512bw","VPSHUFB Y, Y, K, Y","turbo0","1164642644","0","0"
"avx512bw","VPSHUFB Z, Z, K, Z","turbo1","4058361","1167177907","0"
"avx512bw","VPSHUFB mem, X, K, X","turbo0","1235781210","0","0"
"avx512bw","VPSHUFB mem, Y, K, Y","turbo0","1235087851","0","0"
"avx512bw","VPSHUFB mem, Z, K, Z","turbo1","4313987","1187167202","0"
"avx512f","VPSHUFD imm, X, K, X","turbo0","1067285179","0","0"
"avx512f","VPSHUFD imm, Y, K, Y","turbo0","1067398845","0","0"
"avx512f","VPSHUFD imm, Z, K, Z","turbo1","4110955","1094313774","0"
"avx512f","VPSHUFD imm, mem, K, X","turbo0","1108627028","0","0"
"avx512f","VPSHUFD imm, mem, K, Y","turbo0","1114032751","0","0"
"avx512f","VPSHUFD imm, mem, K, Z","turbo1","4072445","1121805914","0"
"avx512bw","VPSHUFHW imm, X, K, X","turbo0","1166926322","0","0"
"avx512bw","VPSHUFHW imm, Y, K, Y","turbo0","1166899176","0","0"
"avx512bw","VPSHUFHW imm, Z, K, Z","turbo1","4719004","1136869592","0"
"avx512bw","VPSHUFHW imm, mem, K, X","turbo0","1234463841","0","0"
"avx512bw","VPSHUFHW imm, mem, K, Y","turbo0","1234966000","0","0"
"avx512bw","VPSHUFHW imm, mem, K, Z","turbo1","4769531","1148132044","0"
"avx512bw","VPSHUFLW imm, X, K, X","turbo0","1167266114","0","0"
"avx512bw","VPSHUFLW imm, Y, K, Y","turbo0","1167316294","0","0"
"avx512bw","VPSHUFLW imm, Z, K, Z","turbo1","4495640","1136958923","0"
"avx512bw","VPSHUFLW imm, mem, K, X","turbo0","1234931450","0","0"
"avx512bw","VPSHUFLW imm, mem, K, Y","turbo0","1234734617","0","0"
"avx512bw","VPSHUFLW imm, mem, K, Z","turbo1","4202393","1147499910","0"
"avx512f","VPSLLD X, X, K, X","turbo0","1090629194","0","0"
"avx512f","VPSLLD X, Y, K, Y","turbo0","1092971052","0","0"
"avx512f","VPSLLD X, Z, K, Z","turbo1","4197291","1110019845","0"
"avx512f","VPSLLD imm, X, K, X","turbo0","1070412261","0","0"
"avx512f","VPSLLD imm, Y, K, Y","turbo0","1070038486","0","0"
"avx512f","VPSLLD imm, Z, K, Z","turbo1","4395237","1099688396","0"
"avx512f","VPSLLD imm, mem, K, X","turbo0","1108431567","0","0"
"avx512f","VPSLLD imm, mem, K, Y","turbo0","1112952030","0","0"
"avx512f","VPSLLD imm, mem, K, Z","turbo1","4197133","1123800419","0"
"avx512f","VPSLLD mem, X, K, X","turbo0","1110357942","0","0"
"avx512f","VPSLLD mem, Y, K, Y","turbo0","1110954992","0","0"
"avx512f","VPSLLD mem, Z, K, Z","turbo1","4604793","1138377574","0"
"avx512bw","VPSLLDQ imm, X, X","turbo0","1067935401","0","0"
"avx512bw","VPSLLDQ imm, Y, Y","turbo0","1067262774","0","0"
"avx512bw","VPSLLDQ imm, Z, Z","turbo1","4303717","1094745398","0"
"avx512bw","VPSLLDQ imm, mem, X","turbo0","1109433872","0","0"
"avx512bw","VPSLLDQ imm, mem, Y","turbo0","1112579848","0","0"
"avx512bw","VPSLLDQ imm, mem, Z","turbo1","4237145","1117172686","0"
"avx512f","VPSLLQ X, X, K, X","turbo0","1120834427","0","0"
"avx512f","VPSLLQ X, Y, K, Y","turbo0","1218440176","0","0"
"avx512f","VPSLLQ X, Z, K, Z","turbo1","4372062","1184456712","0"
"avx512f","VPSLLQ imm, X, K, X","turbo0","1069772560","0","0"
"avx512f","VPSLLQ imm, Y, K, Y","turbo0","1069184947","0","0"
"avx512f","VPSLLQ imm, Z, K, Z","turbo1","4382120","1099710885","0"
"avx512f","VPSLLQ imm, mem, K, X","turbo0","1107765502","0","0"
"avx512f","VPSLLQ imm, mem, K, Y","turbo0","1113260938","0","0"
"avx512f","VPSLLQ imm, mem, K, Z","turbo1","4127919","1123983058","0"
"avx512f","VPSLLQ mem, X, K, X","turbo0","1182506241","0","0"
"avx512f","VPSLLQ mem, Y, K, Y","turbo0","1109054694","0","0"
"avx512f","VPSLLQ mem, Z, K, Z","turbo1","4365378","1121722806","0"
"avx512f","VPSLLVD X, X, K, X","turbo0","1072121177","0","0"
"avx512f","VPSLLVD Y, Y, K, Y","turbo0","1125746196","0","0"
"avx512f","VPSLLVD Z, Z, K, Z","turbo1","4427476","1117134096","0"
"avx512f","VPSLLVD mem, X, K, X","turbo0","1107583494","0","0"
"avx512f","VPSLLVD mem, Y, K, Y","turbo0","1187926495","0","0"
"avx512f","VPSLLVD mem, Z, K, Z","turbo1","4227023","1134826492","0"
"avx512f","VPSLLVQ X, X, K, X","turbo0","1072248818","0","0"
"avx512f","VPSLLVQ Y, Y, K, Y","turbo0","1073795902","0","0"
"avx512f","VPSLLVQ Z, Z, K, Z","turbo1","4803236","1116728517","0"
"avx512f","VPSLLVQ mem, X, K, X","turbo0","1106560451","0","0"
"avx512f","VPSLLVQ mem, Y, K, Y","turbo0","1109644120","0","0"
"avx512f","VPSLLVQ mem, Z, K, Z","turbo1","4149357","1136489630","0"
"avx512bw","VPSLLVW X, X, K, X","turbo0","1176053892","0","0"
"avx512bw","VPSLLVW Y, Y, K, Y","turbo0","1175817590","0","0"
"avx512bw","VPSLLVW Z, Z, K, Z","turbo1","4235470","1173344158","0"
"avx512bw","VPSLLVW mem, X, K, X","turbo0","1250370322","0","0"
"avx512bw","VPSLLVW mem, Y, K, Y","turbo0","1249921699","0","0"
"avx512bw","VPSLLVW mem, Z, K, Z","turbo1","4167388","1189914006","0"
"avx512bw","VPSLLW X, X, K, X","turbo0","1174885293","0","0"
"avx512bw","VPSLLW X, Y, K, Y","turbo0","1175697273","0","0"
"avx512bw","VPSLLW X, Z, K, Z","turbo1","4260183","1152163957","0"
"avx512bw","VPSLLW imm, X, K, X","turbo0","1175433441","0","0"
"avx512bw","VPSLLW imm, Y, K, Y","turbo0","1176450263","0","0"
"avx512bw","VPSLLW imm, Z, K, Z","turbo1","4610603","1152160385","0"
"avx512bw","VPSLLW imm, mem, K, X","turbo0","1250732782","0","0"
"avx512bw","VPSLLW imm, mem, K, Y","turbo0","1250763522","0","0"
"avx512bw","VPSLLW imm, mem, K, Z","turbo1","4407118","1156495865","0"
"avx512bw","VPSLLW mem, X, K, X","turbo0","1251006637","0","0"
"avx512bw","VPSLLW mem, Y, K, Y","turbo0","1251842943","0","0"
"avx512bw","VPSLLW mem, Z, K, Z","turbo1","4276321","1201576663","0"
"avx512f","VPSRAD X, X, K, X","turbo0","1091038411","0","0"
"avx512f","VPSRAD X, Y, K, Y","turbo0","1123974744","0","0"
"avx512f","VPSRAD X, Z, K, Z","turbo1","3808476","1108960564","0"
"avx512f","VPSRAD imm, X, K, X","turbo0","1069597898","0","0"
"avx512f","VPSRAD imm, Y, K, Y","turbo0","1069193447","0","0"
"avx512f","VPSRAD imm, Z, K, Z","turbo1","4354602","1099307946","0"
"avx512f","VPSRAD imm, mem, K, X","turbo0","1107852744","0","0"
"avx512f","VPSRAD imm, mem, K, Y","turbo0","1113515317","0","0"
"avx512f","VPSRAD imm, mem, K, Z","turbo1","4394693","1122581921","0"
"avx512f","VPSRAD mem, X, K, X","turbo0","1110398306","0","0"
"avx512f","VPSRAD mem, Y, K, Y","turbo0","1185450786","0","0"
"avx512f","VPSRAD mem, Z, K, Z","turbo1","4174190","1139589655","0"
"avx512f","VPSRAQ X, X, K, X","turbo0","1090632393","0","0"
"avx512f","VPSRAQ X, Y, K, Y","turbo0","1092727526","0","0"
"avx512f","VPSRAQ X, Z, K, Z","turbo1","4110671","1221017606","0"
"avx512f","VPSRAQ imm, X, K, X","turbo0","1069490527","0","0"
"avx512f","VPSRAQ imm, Y, K, Y","turbo0","1069674586","0","0"
"avx512f","VPSRAQ imm, Z, K, Z","turbo1","4263851","1100197349","0"
"avx512f","VPSRAQ imm, mem, K, X","turbo0","1107387573","0","0"
"avx512f","VPSRAQ imm, mem, K, Y","turbo0","1113313373","0","0"
"avx512f","VPSRAQ imm, mem, K, Z","turbo1","4117877","1123867400","0"
"avx512f","VPSRAQ mem, X, K, X","turbo0","1112912740","0","0"
"avx512f","VPSRAQ mem, Y, K, Y","turbo0","1111739812","0","0"
"avx512f","VPSRAQ mem, Z, K, Z","turbo1","4281408","1139499201","0"
"avx512f","VPSRAVD X, X, K, X","turbo0","1125359917","0","0"
"avx512f","VPSRAVD Y, Y, K, Y","turbo0","1072191247","0","0"
"avx512f","VPSRAVD Z, Z, K, Z","turbo1","3976169","1117068898","0"
"avx512f","VPSRAVD mem, X, K, X","turbo0","1186864225","0","0"
"avx512f","VPSRAVD mem, Y, K, Y","turbo0","1109739803","0","0"
"avx512f","VPSRAVD mem, Z, K, Z","turbo1","3979269","1135337823","0"
"avx512f","VPSRAVQ X, X, K, X","turbo0","1125517105","0","0"
"avx512f","VPSRAVQ Y, Y, K, Y","turbo0","1125462114","0","0"
"avx512f","VPSRAVQ Z, Z, K, Z","turbo1","4160878","1117066971","0"
"avx512f","VPSRAVQ mem, X, K, X","turbo0","1186383163","0","0"
"avx512f","VPSRAVQ mem, Y, K, Y","turbo0","1188247293","0","0"
"avx512f","VPSRAVQ mem, Z, K, Z","turbo1","4556134","1137554537","0"
"avx512bw","VPSRAVW X, X, K, X","turbo0","1175728897","0","0"
"avx512bw","VPSRAVW Y, Y, K, Y","turbo0","1175686210","0","0"
"avx512bw","VPSRAVW Z, Z, K, Z","turbo1","4030588","1162375255","0"
"avx512bw","VPSRAVW mem, X, K, X","turbo0","1250341108","0","0"
"avx512bw","VPSRAVW mem, Y, K, Y","turbo0","1249990227","0","0"
"avx512bw","VPSRAVW mem, Z, K, Z","turbo1","4215669","1181935672","0"
"avx512bw","VPSRAW X, X, K, X","turbo0","1174769877","0","0"
"avx512bw","VPSRAW X, Y, K, Y","turbo0","1175958253","0","0"
"avx512bw","VPSRAW X, Z, K, Z","turbo1","4172164","1144501370","0"
"avx512bw","VPSRAW imm, X, K, X","turbo0","1175001068","0","0"
"avx512bw","VPSRAW imm, Y, K, Y","turbo0","1175069882","0","0"
"avx512bw","VPSRAW imm, Z, K, Z","turbo1","5102590","1141443757","0"
"avx512bw","VPSRAW imm, mem, K, X","turbo0","1250673620","0","0"
"avx512bw","VPSRAW imm, mem, K, Y","turbo0","1250658024","0","0"
"avx512bw","VPSRAW imm, mem, K, Z","turbo1","4170961","1156463332","0"
"avx512bw","VPSRAW mem, X, K, X","turbo0","1250641334","0","0"
"avx512bw","VPSRAW mem, Y, K, Y","turbo0","1250618761","0","0"
"avx512bw","VPSRAW mem, Z, K, Z","turbo1","4189179","1186523879","0"
"avx512f","VPSRLD X, X, K, X","turbo0","1090968015","0","0"
"avx512f","VPSRLD X, Y, K, Y","turbo0","1092843806","0","0"
"avx512f","VPSRLD X, Z, K, Z","turbo1","4199013","1108867615","0"
"avx512f","VPSRLD imm, X, K, X","turbo0","1069542478","0","0"
"avx512f","VPSRLD imm, Y, K, Y","turbo0","1070289979","0","0"
"avx512f","VPSRLD imm, Z, K, Z","turbo1","4255817","1099804130","0"
"avx512f","VPSRLD imm, mem, K, X","turbo0","1108012565","0","0"
"avx512f","VPSRLD imm, mem, K, Y","turbo0","1112845002","0","0"
"avx512f","VPSRLD imm, mem, K, Z","turbo1","4226761","1123901862","0"
"avx512f","VPSRLD mem, X, K, X","turbo0","1109580064","0","0"
"avx512f","VPSRLD mem, Y, K, Y","turbo0","1108794539","0","0"
"avx512f","VPSRLD mem, Z, K, Z","turbo1","4384611","1139532623","0"
"avx512bw","VPSRLDQ imm, Y, Y","turbo0","1067347138","0","0"
"avx512bw","VPSRLDQ imm, Z, Z","turbo1","4270320","1094893503","0"
"avx512bw","VPSRLDQ imm, mem, X","turbo0","1109585647","0","0"
"avx512bw","VPSRLDQ imm, mem, Y","turbo0","1114250565","0","0"
"avx512bw","VPSRLDQ imm, mem, Z","turbo1","4495853","1121790888","0"
"avx512f","VPSRLQ X, X, K, X","turbo0","1120846026","0","0"
"avx512f","VPSRLQ X, Y, K, Y","turbo0","1092204484","0","0"
"avx512f","VPSRLQ X, Z, K, Z","turbo1","4145714","1109158906","0"
"avx512f","VPSRLQ imm, X, K, X","turbo0","1069340015","0","0"
"avx512f","VPSRLQ imm, Y, K, Y","turbo0","1069200410","0","0"
"avx512f","VPSRLQ imm, Z, K, Z","turbo1","4377289","1099437996","0"
"avx512f","VPSRLQ imm, mem, K, X","turbo0","1107604297","0","0"
"avx512f","VPSRLQ imm, mem, K, Y","turbo0","1113048393","0","0"
"avx512f","VPSRLQ imm, mem, K, Z","turbo1","4218058","1122163733","0"
"avx512f","VPSRLQ mem, X, K, X","turbo0","1183128277","0","0"
"avx512f","VPSRLQ mem, Y, K, Y","turbo0","1109670338","0","0"
"avx512f","VPSRLQ mem, Z, K, Z","turbo1","4374108","1139669816","0"
"avx512f","VPSRLVD X, X, K, X","turbo0","1072631057","0","0"
"avx512f","VPSRLVD Y, Y, K, Y","turbo0","1072946371","0","0"
"avx512f","VPSRLVD Z, Z, K, Z","turbo1","4270415","1118649977","0"
"avx512f","VPSRLVD mem, X, K, X","turbo0","1106924966","0","0"
"avx512f","VPSRLVD mem, Y, K, Y","turbo0","1109378339","0","0"
"avx512f","VPSRLVD mem, Z, K, Z","turbo1","5118986","1135040627","0"
"avx512f","VPSRLVQ X, X, K, X","turbo0","1072347533","0","0"
"avx512f","VPSRLVQ Y, Y, K, Y","turbo0","1125703573","0","0"
"avx512f","VPSRLVQ Z, Z, K, Z","turbo1","4499867","1117255885","0"
"avx512f","VPSRLVQ mem, X, K, X","turbo0","1106655642","0","0"
"avx512f","VPSRLVQ mem, Y, K, Y","turbo0","1188245767","0","0"
"avx512f","VPSRLVQ mem, Z, K, Z","turbo1","4074130","1136577395","0"
"avx512bw","VPSRLVW X, X, K, X","turbo0","1175531170","0","0"
"avx512bw","VPSRLVW Y, Y, K, Y","turbo0","1175590544","0","0"
"avx512bw","VPSRLVW Z, Z, K, Z","turbo1","4398898","1162965431","0"
"avx512bw","VPSRLVW mem, X, K, X","turbo0","1249889176","0","0"
"avx512bw","VPSRLVW mem, Y, K, Y","turbo0","1250071360","0","0"
"avx512bw","VPSRLVW mem, Z, K, Z","turbo1","4214250","1182085323","0"
"avx512bw","VPSRLW X, X, K, X","turbo0","1174837894","0","0"
"avx512bw","VPSRLW X, Y, K, Y","turbo0","1175811591","0","0"
"avx512bw","VPSRLW X, Z, K, Z","turbo1","5186455","1127853404","0"
"avx512bw","VPSRLW imm, X, K, X","turbo0","1175112194","0","0"
"avx512bw","VPSRLW imm, Y, K, Y","turbo0","1174937773","0","0"
"avx512bw","VPSRLW imm, Z, K, Z","turbo1","4272906","1141792234","0"
"avx512bw","VPSRLW imm, mem, K, X","turbo0","1251800527","0","0"
"avx512bw","VPSRLW imm, mem, K, Y","turbo0","1250871709","0","0"
"avx512bw","VPSRLW imm, mem, K, Z","turbo1","4330551","1156195805","0"
"avx512bw","VPSRLW mem, X, K, X","turbo0","1251188515","0","0"
"avx512bw","VPSRLW mem, Y, K, Y","turbo0","1250570394","0","0"
"avx512bw","VPSRLW mem, Z, K, Z","turbo1","4226782","1156399978","0"
"avx512bw","VPSUBB X, X, K, X","turbo0","1173398712","0","0"
"avx512bw","VPSUBB Y, Y, K, Y","turbo0","1173116232","0","0"
"avx512bw","VPSUBB Z, Z, K, Z","turbo1","4532072","1202178047","0"
"avx512bw","VPSUBB mem, X, K, X","turbo0","1242876585","0","0"
"avx512bw","VPSUBB mem, Y, K, Y","turbo0","1242879227","0","0"
"avx512bw","VPSUBB mem, Z, K, Z","turbo1","4241349","1176697527","0"
"avx512f","VPSUBD X, X, K, X","turbo0","1078772921","0","0"
"avx512f","VPSUBD Y, Y, K, Y","turbo0","1079291713","0","0"
"avx512f","VPSUBD Z, Z, K, Z","turbo1","4135825","1078477668","0"
"avx512f","VPSUBD mem, X, K, X","turbo0","1103539492","0","0"
